hostname,acl-name,acl-type,seq number,action,protocol,source,destination,ports
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1520,permit,tcp,any,8.135.0 0.0.0.255,2156
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1530,permit,tcp,any,9.153.0 0.0.0.255,2156
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1540,permit,tcp,any,9.154.0 0.0.0.255,2156
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1550,permit,tcp,any,9.155.0 0.0.0.255,2156
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1560,permit,tcp,any,8.130.0 0.0.0.255,3268
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1570,permit,tcp,any,8.130.0 0.0.0.255,3269
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1580,permit,udp,any,8.130.0 0.0.0.255,4569
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1590,permit,tcp,any,8.130.0 0.0.0.255,5118
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1600,permit,tcp,any,8.130.0 0.0.0.255,5119
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1610,permit,udp,any,8.130.0 0.0.0.255,5119
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1620,permit,tcp,any,8.130.0 0.0.0.255,8014
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1630,permit,tcp,any,8.131.0 0.0.0.255,8080
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1640,permit,tcp,any,8.135.0 0.0.0.255,8192
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1650,permit,tcp,any,8.135.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1660,permit,tcp,any,8.130.0 0.0.0.255,8531
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1670,permit,tcp,any,8.131.0 0.0.0.255,8888
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1680,permit,tcp,any,host 141.138.130.143,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1690,permit,tcp,any,8.135.0 0.0.0.255,9382
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1700,permit,tcp,any,8.135.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1710,permit,tcp,any,8.135.0 0.0.0.255,10168
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1720,permit,tcp,any,8.135.0 0.0.0.255,10180
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1730,permit,tcp,any,8.135.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1740,permit,tcp,any,8.135.0 0.0.0.255,10187
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1750,permit,tcp,any,8.135.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1760,permit,tcp,any,8.135.0 0.0.0.255,10278
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1770,permit,tcp,any,8.135.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1780,permit,tcp,any,9.153.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1790,permit,tcp,any,8.131.0 0.0.0.255,9291
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1800,permit,tcp,any,8.130.0 0.0.0.255,9389
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1810,permit,tcp,any,8.130.0 0.0.0.255,61321
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1820,permit,tcp,any,8.135.0 0.0.0.255,61321
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1830,permit,tcp,any,9.153.0 0.0.0.255,61321
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1840,permit,tcp,any,8.131.0 0.0.0.255,61616
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1850,permit,tcp,any,9.153.0 0.0.0.255,61616
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1860,permit,tcp,any,9.154.0 0.0.0.255,61616
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1870,permit,tcp,any,9.155.0 0.0.0.255,61616
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1880,permit,tcp,any,8.130.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1890,permit,tcp,any,host 141.138.130.39,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1900,permit,udp,any,8.130.0 0.0.0.255,4569
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1910,permit,udp,any,8.130.0 0.0.0.255,5119
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1920,permit,udp,any,8.130.0 0.0.0.255,25826
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1930,deny,ip,any,8.130.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1940,deny,ip,any,8.131.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1950,deny,ip,any,8.135.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1960,deny,ip,any,9.153.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1970,deny,ip,any,9.154.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1980,deny,ip,any,9.155.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1990,permit,ip,5.62.94.64 0.0.0.63,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2000,permit,ip,82.146.15.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2010,permit,ip,94.190.144.0 0.0.1.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2020,permit,ip,103.36.150.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2030,permit,ip,176.113.92.0 0.0.3.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2040,permit,ip,178.255.8.0 0.0.7.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2050,permit,ip,185.6.176.0 0.0.3.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2060,permit,ip,185.113.168.0 0.0.3.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2070,permit,ip,195.171.120.0 0.0.0.63,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2080,permit,ip,212.72.206.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2090,permit,ip,213.187.224.0 0.0.31.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2100,permit,ip,host 61.14.155.196,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2110,permit,ip,host 61.28.184.226,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2120,permit,ip,host 84.242.191.2,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2130,permit,ip,host 88.196.5.89,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2140,permit,ip,host 89.96.183.50,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2150,permit,ip,host 91.184.205.4,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2160,permit,ip,host 109.205.132.30,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2170,permit,ip,host 185.83.149.236,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2180,permit,ip,host 194.126.102.178,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2190,permit,ip,host 195.244.216.244,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2200,permit,ip,host 213.180.3.195,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2210,permit,ip,host 213.180.3.200,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2220,permit,ip,host 217.35.157.235,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2230,permit,ip,host 217.37.108.227,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2240,permit,ip,31.168.167.224 0.0.0.31,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2250,permit,ip,77.89.9.128 0.0.0.7,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2260,permit,ip,83.142.184.244 0.0.0.3,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2270,permit,ip,87.120.11.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2280,permit,ip,94.42.173.56 0.0.0.7,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2290,permit,ip,94.42.173.64 0.0.0.7,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2300,permit,ip,195.244.216.128 0.0.0.127,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2310,permit,ip,199.203.131.64 0.0.0.31,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2320,permit,ip,199.203.164.56 0.0.0.7,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2330,permit,ip,212.72.219.96 0.0.0.5,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2340,permit,ip,213.121.165.74 0.0.0.1,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2350,permit,ip,host 125.252.68.233,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2360,permit,ip,host 125.252.68.234,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2370,permit,ip,host 13.69.49.226,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2380,permit,ip,host 134.213.29.5,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2390,permit,ip,host 141.138.130.1,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2400,permit,ip,host 162.13.166.135,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2410,permit,ip,host 162.13.176.100,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2420,permit,ip,host 18.130.53.59,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2430,permit,ip,host 184.180.24.200,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2440,permit,ip,host 185.113.168.3,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2450,permit,ip,host 185.20.52.98,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2460,permit,ip,host 194.105.145.103,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2470,permit,ip,host 195.2.244.193,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2480,permit,ip,host 195.50.208.200,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2490,permit,ip,host 195.59.101.162,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2500,permit,ip,host 199.203.120.66,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2510,permit,ip,host 199.203.63.45,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2520,permit,ip,host 199.203.79.137,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2530,permit,ip,host 212.140.174.166,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2540,permit,ip,host 212.179.145.66,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2550,permit,ip,host 212.179.226.196,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2560,permit,ip,host 212.235.24.254,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2570,permit,ip,host 212.235.31.243,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2580,permit,ip,host 212.25.122.125,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2590,permit,ip,host 212.29.200.52,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2600,permit,ip,host 212.42.178.125,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2610,permit,ip,host 213.105.227.34,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2620,permit,ip,host 217.39.184.226,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2630,permit,ip,host 217.65.52.250,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2640,permit,ip,host 35.177.96.34,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2650,permit,ip,host 35.178.74.253,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2660,permit,ip,host 38.107.145.3,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2670,permit,ip,host 40.113.147.241,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2680,permit,ip,host 46.166.187.227,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2690,permit,ip,host 46.235.224.99,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2700,permit,ip,host 52.174.106.15,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2710,permit,ip,host 62.149.199.53,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2720,permit,ip,host 62.172.162.168,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2730,permit,ip,host 62.176.93.170,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2740,permit,ip,host 62.189.19.125,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2750,permit,ip,host 62.90.100.106,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2760,permit,ip,host 62.90.201.136,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2770,permit,ip,host 62.90.248.170,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2780,permit,ip,host 62.90.76.232,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2790,permit,ip,host 66.212.226.99,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2800,permit,ip,host 69.90.108.88,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2810,permit,ip,host 79.135.43.90,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2820,permit,ip,host 80.169.113.58,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2830,permit,ip,host 80.179.193.80,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2840,permit,ip,host 81.29.201.154,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2850,permit,ip,host 82.110.101.66,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2860,permit,ip,host 82.147.135.2,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2870,permit,ip,host 82.163.72.71,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2880,permit,ip,host 82.166.18.94,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2890,permit,ip,host 86.18.4.162,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2900,permit,ip,host 88.196.5.82,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2910,permit,ip,host 91.143.193.219,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2920,permit,ip,host 93.191.172.65,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2930,permit,ip,host 93.62.214.227,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2940,permit,ip,host 93.62.214.228,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2950,permit,ip,host 94.42.173.32,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2960,permit,ip,host 98.174.195.66,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2970,deny,ip,any,1.190.0 0.0.0.127,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2980,deny,ip,any,1.191.0 0.0.0.31,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,2990,permit,ip,any,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,10,deny,ip,0.0.0.0 0.255.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,20,deny,ip,10.0.0.0 0.255.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,30,deny,ip,100.64.0.0 0.63.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,40,deny,ip,127.0.0.0 0.255.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,50,deny,ip,169.254.0.0 0.0.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,60,deny,ip,172.16.0.0 0.0.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,70,deny,ip,192.0.0.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,80,deny,ip,192.0.0.0 0.0.0.7,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,90,deny,ip,host 192.0.0.8,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,100,deny,ip,host 192.0.0.9,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,110,deny,ip,host 192.0.0.10,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,120,deny,ip,host 192.0.0.170,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,130,deny,ip,192.0.2.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,140,deny,ip,192.31.196.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,150,deny,ip,192.52.193.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,160,deny,ip,192.88.99.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,170,deny,ip,192.168.0.0 0.0.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,180,deny,ip,192.175.48.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,190,deny,ip,198.18.0.0 0.1.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,200,deny,ip,198.51.100.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,210,deny,ip,203.0.113.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,220,deny,ip,240.0.0.0 15.255.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,230,deny,tcp,any,8.128.0 0.0.7.255,www
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,240,deny,tcp,any,9.152.0 0.0.3.255,www
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,250,deny,udp,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,260,deny,udp,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,270,deny,ip,71.6.128.0 0.0.63.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,280,deny,ip,any,host 95.131.186.32,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,290,deny,ip,any,host 141.138.130.12,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,300,deny,tcp,any,8.128.0 0.0.7.255,bgp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,310,deny,tcp,any,9.152.0 0.0.3.255,bgp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,320,permit,tcp,any,any,bgp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,330,deny,gre,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,340,deny,gre,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,350,permit,gre,any,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,360,permit,icmp,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,370,permit,icmp,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,380,permit,icmp,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,390,permit,icmp,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,400,permit,icmp,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,410,permit,icmp,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,420,permit,icmp,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,430,permit,icmp,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,440,permit,icmp,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,450,permit,icmp,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,460,permit,udp,any,8.128.0 0.0.1.255,isakmp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,470,permit,udp,any,8.128.0 0.0.1.255,non500-isakmp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,480,permit,udp,any,host 141.138.128.125,isakmp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,490,permit,udp,any,host 141.138.128.125,non500-isakmp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,500,permit,udp,any,host 141.138.128.125,1701
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,510,permit,udp,any,host 141.138.128.128,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_3_0,Extended,520,permit,udp,any,host 141.138.128.129,
